Power (Watts),Label
0.343436014569201,0.0
0.6796871839044345,1.0
0.35652095957676116,0.0
0.353306308649117,0.0
0.3610976353330622,0.0
0.8479205029252923,1.0
0.7085800452421134,1.0
0.7500919404890183,1.0
0.7814731897713467,1.0
0.4428073364851895,0.0
0.360485536655122,0.0
0.7281144882683237,1.0
0.36533912209915215,0.0
0.7916456431632461,1.0
0.355446643490356,0.0
0.36491056856740395,0.0
0.8170343789151366,1.0
0.7190947252673707,1.0
0.71194568821401,1.0
0.5127201702039854,0.0
0.35587922450480575,0.0
0.7316450039832534,1.0
0.7308668773238876,1.0
0.7272267154912728,1.0
0.7455490488979839,1.0
0.7581150915177686,1.0
0.45510508851805603,0.0
0.6980517034158737,1.0
0.7917413717746962,1.0
0.38821215025090344,0.0
0.3790730917647616,0.0
0.7965485929548914,1.0
0.45434794423874775,0.0
0.45611187781715207,0.0
0.7253562720849616,1.0
0.724779846828671,1.0
0.379385193588392,0.0
0.6927930448860378,1.0
0.4902057570796558,0.0
0.5232829647283108,0.0
0.8556676777391363,1.0
0.7752162269157044,1.0
0.37805830396116097,0.0
0.1474044828505981,1.0
0.7537292601494618,1.0
0.654230157064629,1.0
0.7211955772338325,1.0
0.4786858938652781,0.0
0.7401409479466627,1.0
0.854842272628219,1.0
0.36822753708808814,0.0
0.5218035059929051,0.0
0.8056699217980678,1.0
0.3517412614007432,0.0
0.434353003493591,0.0
0.49587816804562307,0.0
0.7489615001384327,1.0
0.7453342857685641,1.0
0.44406190633155146,0.0
0.4557625374526138,0.0
0.7964828192968967,1.0
0.3742503379177738,0.0
0.6189337002345914,1.0
0.8450677920089595,1.0
0.69377991782683,1.0
0.443919637706592,0.0
0.4679497745382289,0.0
0.7548964738831339,1.0
0.7354815251655094,1.0
0.746699338779901,1.0
0.7597387224207552,1.0
0.6691673804604428,1.0
0.4204788724100493,0.0
0.7163059313505311,1.0
0.7712129832777093,1.0
0.4167718923138887,0.0
0.34756891400415674,0.0
0.433816748193328,0.0
0.4506047828359497,0.0
0.3772086364234884,0.0
0.7701820474992858,1.0
0.7556901205805733,1.0
0.43495922360801215,0.0
0.7832462966408538,1.0
0.7197195837663384,1.0
0.4777994281869678,0.0
0.796269354110396,1.0
0.7535841468002771,1.0
0.7958972779207676,1.0
0.5065652216153353,0.0
0.43533135273302165,0.0
0.36870705447365976,0.0
0.4647841195153191,0.0
0.7087558243837817,1.0
0.36281751054650674,0.0
0.7001290396549091,1.0
0.4513565965592203,0.0
0.41576654973980925,0.0
0.3909524277596886,0.0
0.4277614920290373,0.0
0.7601715243588605,1.0
0.47819407408141007,0.0
0.3638431945931477,0.0
0.35414409458793866,0.0
0.41670125544139386,0.0
0.6671838027263621,1.0
0.6999845791315744,1.0
0.48343696394526464,0.0
0.6968756915692966,1.0
0.792187205445938,1.0
0.406206232359501,0.0
0.7182344651284238,1.0
0.811346266346948,1.0
0.38030870024708524,0.0
0.4019747970014506,0.0
0.6627084494200333,1.0
0.3338602311122835,0.0
0.47602552886533506,0.0
0.3794010757812967,0.0
0.41886907829473435,0.0
0.3542410907807623,0.0
0.682291577026741,1.0
0.8025598413217185,1.0
0.4023739796316938,0.0
0.5035074242993116,0.0
0.7207166248782031,1.0
0.36198243028445026,0.0
0.7320664283662603,1.0
0.36025770277508545,0.0
0.528084032828205,0.0
0.4920981121818941,0.0
0.7304601712657677,1.0
0.8028533894521501,1.0
0.7421110834089957,1.0
0.7377331148653921,1.0
0.4233007033192498,0.0
0.45672840838621437,0.0
0.800648965229402,1.0
0.7252769930642433,1.0
0.4447581653721842,0.0
0.3779912781919737,0.0
0.7163026185217833,1.0
0.41858726705908017,0.0
0.7594794425828004,1.0
0.45830291601857226,0.0
0.7181022890600806,1.0
0.7144854576021291,1.0
0.4395066003412677,0.0
0.5379892964102277,0.0
0.8069709377844607,1.0
0.8457173193426502,1.0
0.4373430629648369,0.0
0.7752977873934646,1.0
0.7262425083941606,1.0
0.7620802065006353,1.0
0.7395659129018703,1.0
0.7827565463357147,1.0
0.36934004373665524,0.0
0.37790613286811786,0.0
0.40313935752016145,0.0
0.41031283353924713,0.0
0.5235916290935216,0.0
0.4376744646284885,0.0
0.5805085203603948,0.0
0.46648432570918635,0.0
0.45090437846532855,0.0
0.48968684022147296,0.0
0.43806801479737684,0.0
0.4566800258162728,0.0
0.6774566258366139,1.0
0.714843729628277,1.0
0.37641884437946677,0.0
0.7294763781801645,1.0
0.35633679259770096,0.0
0.4862375200669397,0.0
0.6903620212142387,1.0
0.36546508483768,0.0
0.4775829998293805,0.0
0.3631661158143518,0.0
0.4090886112679564,0.0
0.37315380733559017,0.0
0.7640502187014073,1.0
0.8912712472857598,1.0
0.5018157270996102,0.0
0.37669649221582974,0.0
0.43310422549354316,0.0
0.6157417354590755,1.0
0.7144124350593499,1.0
0.8197574647643915,1.0
0.7277420162998995,1.0
0.433838033031209,0.0
0.41693713834081164,0.0
0.4148556023159879,0.0
0.3783731984418596,0.0
0.4594121510132781,0.0
0.7484744795572447,1.0
0.3776027820627939,0.0
0.6996437150843915,1.0
0.7959124398031048,1.0
0.750216338239837,1.0
0.7787935877066405,1.0
0.6827838944347631,1.0
0.32692166500242587,0.0
0.7002901157313925,1.0
0.7583992365670289,1.0
0.6979306008925255,1.0
0.5028673747930235,0.0
0.8168318231792113,1.0
0.7216323085189682,1.0
0.4327284772144174,0.0
0.7124887688896995,1.0
0.7747284625029596,1.0
0.5025003147306362,0.0
0.4565765416979221,0.0
0.40351331649395433,0.0
0.8064709604268461,1.0
0.7356158114138909,1.0
0.5251518021035757,1.0
0.5024556259294932,0.0
0.4036836137191238,0.0
0.6023110821855304,0.0
0.36631934912387915,0.0
0.8597510311307806,1.0
0.6820358153920789,1.0
0.3548892138535044,0.0
0.6760911564985026,1.0
0.4318605505221101,0.0
0.35618699120487435,0.0
0.6783856424580865,1.0
0.7290078982161892,1.0
0.7343167178605785,1.0
0.37744143952033643,0.0
0.695136485601779,1.0
0.7466873115035131,1.0
0.40631770166958164,0.0
0.5009454415993566,0.0
0.7227450160957185,1.0
0.3303343813144272,0.0
0.41748114533304975,0.0
0.745083269585596,1.0
0.6542006231737176,1.0
0.7116764478158635,1.0
0.35861319946713693,0.0
0.7008376388484467,1.0
0.44086431030493306,0.0
0.472919671906242,0.0
0.6725757148173823,1.0
0.35291392950452044,0.0
0.34684093851422754,0.0
0.6919903691806115,1.0
0.737875691104902,1.0
0.7571692568626838,1.0
0.3391595289918517,0.0
0.709847910867081,1.0
0.4081883269557582,0.0
0.3833966222412875,0.0
0.7422880393631186,1.0
0.6870017895169431,1.0
0.35628050734366107,0.0
0.8040978800809802,1.0
0.7280423219263921,1.0
0.38219293531970705,0.0
0.4314803742194075,0.0
0.8010494748223083,1.0
0.6873279956729221,1.0
0.43279812267984047,0.0
0.3576641885839498,0.0
0.8398989837375332,1.0
0.4195923770805587,0.0
0.3265431714239287,0.0
0.854341664887041,1.0
0.7076503499848463,1.0
0.7459158271031459,1.0
0.8015391319117144,1.0
0.6905861820313144,1.0
0.4668868637374846,0.0
0.39223584867790434,0.0
0.6991896195735412,1.0
0.6930393525563145,1.0
0.7720081420011675,1.0
0.7255682593166759,1.0
0.4120055517972005,0.0
0.46162755995903,0.0
0.828643574820918,1.0
0.736588473467517,1.0
0.3771918870059165,0.0
0.7152782709619647,1.0
0.7179891590471235,1.0
0.7608491328071851,1.0
0.37120162564967746,0.0
0.7027013076309965,1.0
0.3775307865505984,0.0
0.72834563621367,1.0
0.7603884599699999,1.0
0.40018273329319626,0.0
0.7446202146825736,1.0
0.821118983681298,1.0
0.36509758663766817,0.0
0.3954530784689257,0.0
0.4564432387531843,0.0
0.44294202908891905,0.0
0.8009185110057631,1.0
0.4019154889582461,0.0
0.8017063211827946,1.0
0.7571163783108705,1.0
0.48537724124801224,0.0
0.6376530616278921,1.0
0.48348097542610463,0.0
0.507905257923357,0.0
0.7207834119645986,1.0
0.7195984704559593,1.0
0.721990238648855,1.0
0.7090427894260254,1.0
0.356180144755273,0.0
0.39769755972590454,0.0
0.33573485628214844,0.0
0.7735294764642187,1.0
0.3943610249255353,0.0
0.7550201534018612,1.0
0.43920217470039596,0.0
0.7600127650998323,1.0
0.3415861862313894,0.0
0.799546288328544,1.0
0.3441823672659789,0.0
0.46647248636392497,0.0
0.408585604622649,0.0
0.3589357376379522,0.0
0.4166990236573142,0.0
0.3954991205951833,0.0
0.7342801454056758,1.0
0.7944285415467256,1.0
0.46021999241733763,0.0
0.5043735672376604,0.0
0.756977602368667,1.0
0.6914041703481022,1.0
0.7110816227788888,1.0
0.6835828210944346,1.0
0.7397878981063566,1.0
0.3472018933275874,0.0
0.7003700181635695,1.0
0.7404206598156193,1.0
0.5191463740239906,0.0
0.7806133585089636,1.0
0.6846243503686669,1.0
0.7204668811176178,1.0
0.5067495001743909,0.0
0.3581116935872399,0.0
0.6990508257932719,1.0
0.4412166548049657,0.0
0.8418168547721403,1.0
0.8038282048339385,1.0
0.8192944342242732,1.0
0.6926925273853615,1.0
0.7295258344280211,1.0
0.4219690519808484,0.0
0.4259966118755139,0.0
0.5914034433837778,0.0
0.7496693804947527,1.0
0.7820922217739521,1.0
0.7263032135157297,1.0
0.4763575885378733,0.0
0.4466470172151144,0.0
0.4019948933716215,0.0
0.803947770705266,1.0
0.4076365992645265,0.0
0.3759905525516129,0.0
0.3608383597572999,0.0
0.345636238032697,0.0
0.42271555259149923,0.0
0.516923402290854,0.0
0.6976845295897749,1.0
0.4293513827041761,0.0
0.7931818953797074,1.0
0.49138575773348186,0.0
0.7063944367058663,1.0
0.8078075025524514,1.0
0.7343528469422005,1.0
0.42695667199341175,0.0
0.4290761719475085,0.0
0.6214533903276203,0.0
0.35472418798725186,0.0
0.36292498331424766,0.0
0.7318645621057804,1.0
0.4650880386393141,0.0
0.7949654325188282,1.0
0.3610379186718639,0.0
0.4451751762020217,0.0
0.7454092067761671,1.0
0.6960632930919366,1.0
0.4572975884674065,0.0
0.8085194787181058,1.0
0.7475204622025247,1.0
0.43767884090062675,0.0
0.48459178979999745,0.0
0.6112823493527171,1.0
0.40536967132750606,0.0
0.43883528741467254,0.0
0.45143830695040027,0.0
0.8092190785548372,1.0
0.7564058818627615,1.0
0.33997075610289235,0.0
0.7256597980611439,1.0
0.7652652125361887,1.0
0.388397274197466,0.0
0.8684585491826196,1.0
0.6849548702320047,1.0
0.34543306151629677,0.0
0.474639703557945,0.0
0.7442954422019348,1.0
0.6612193519989151,1.0
0.7611749126912732,1.0
0.47606063951968786,0.0
0.386653753338647,0.0
0.35298346825726684,0.0
0.3429769089297508,0.0
0.708834754194106,1.0
0.7108746456231543,1.0
0.40164566937546825,0.0
0.5288116562136587,0.0
0.37549053372970403,0.0
0.7216202685349311,1.0
0.11197884614214243,1.0
0.7526947342892856,1.0
0.8184406629580072,1.0
0.37159225424332293,0.0
0.8121302555734555,1.0
0.40897648744819665,0.0
0.3708275387574836,0.0
0.7452338495389572,1.0
0.36672755665777496,0.0
0.41931392729422085,0.0
0.39806590326080366,0.0
0.395698611788241,0.0
0.3982788379884809,0.0
0.8269492990472476,1.0
0.4030110401832602,0.0
0.9122083468341984,1.0
0.6551756745546946,1.0
0.6904967267624051,1.0
0.4483825232310234,0.0
0.3404816838754899,0.0
0.8309102298197459,1.0
0.7942052370357371,1.0
0.7306612952469702,1.0
0.7021230930167532,1.0
0.3949343834552425,0.0
0.6271595972193489,1.0
0.7806176353299386,1.0
0.3448561499753899,0.0
0.72862697329354,1.0
0.7913445513989872,1.0
0.6245787602363697,1.0
0.7023445710203069,1.0
0.3378841791406562,0.0
0.35662494608134493,0.0
0.35597602250566834,0.0
0.7519571602361372,1.0
0.3578071904376045,0.0
0.8624059361303147,1.0
0.38766141183564734,0.0
0.7749553839580383,1.0
0.7938841997618813,1.0
0.6293794507375616,1.0
0.7335215446404033,1.0
0.9358384320218567,1.0
0.48925463772656935,0.0
0.7002904581275402,1.0
0.33770629289719983,0.0
0.385040521791222,0.0
0.6313939138196702,1.0
0.6374164308188932,1.0
0.3450035842463633,0.0
0.8121644777447976,1.0
0.7513733652013861,1.0
0.44759828971773014,0.0
0.6946915061844574,1.0
0.7480555676842198,1.0
0.3906401573952774,0.0
0.1106177216885404,1.0
0.7488827149006325,1.0
0.3713659169717434,0.0
0.3965741816970881,0.0
0.4082946919480423,0.0
0.4482663711655767,0.0
0.3571034010496093,0.0
0.3761667383906571,0.0
0.45989882006880684,0.0
0.7144473084253322,1.0
0.3911163653460696,0.0
0.4379896336522792,0.0
0.697951724661618,1.0
0.35565257740865014,0.0
0.7317785148019702,1.0
0.4462170455308267,0.0
0.46914356462202994,0.0
0.39968640158369845,0.0
0.39542559742892963,0.0
0.3562429048325438,0.0
0.45748437303791606,0.0
0.3579186199146001,0.0
0.3945534177786643,0.0
0.48615086163836246,0.0
0.364880021958457,0.0
0.72474676455709,1.0
0.6870904003191891,1.0
0.8500781652111018,1.0
0.4054547409316667,0.0
0.8392044719854324,1.0
0.7536424380474223,1.0
0.7022600210879391,1.0
0.5079689706270081,0.0
0.5050280937024412,0.0
0.7137606231903673,1.0
0.77503872926846,1.0
0.7993030583560503,1.0
0.8901007372985341,1.0
0.7363875980879124,1.0
0.7786757968544074,1.0
0.434752536439241,0.0
0.8224239522463019,1.0
0.7047078062009027,1.0
0.8262519856927355,1.0
0.45029524032749185,0.0
0.7315312519532593,1.0
0.5681198894599448,0.0
0.7943541085338779,1.0
0.8702392520951379,1.0
0.770734756336755,1.0
0.7659680973921756,1.0
0.4862645285560517,0.0
0.342630935329115,0.0
0.6740380566657991,1.0
0.36094490289345343,0.0
0.7473926858220699,1.0
0.3839122939396094,0.0
0.7107555834272417,1.0
0.7977479183378393,1.0
0.6299933018870705,1.0
0.759943369709358,1.0
0.358049476992159,0.0
0.49338925650901605,0.0
0.7673088070477159,1.0
0.5445896476361494,1.0
0.4194605956333786,0.0
0.7038908810380973,1.0
0.8426364442263461,1.0
0.4049506856027841,0.0
0.3540567439213839,0.0
0.5852903418187472,0.0
0.5378750272868045,0.0
0.4521964445573983,0.0
0.8334121204172069,1.0
0.41303675698829906,0.0
0.3999323183424986,0.0
0.4863244238610059,0.0
0.40326540829138563,0.0
0.7358845162754164,1.0
0.3710681996801675,0.0
0.6971978691638712,1.0
0.4421779303318409,0.0
0.7619042918107148,1.0
0.4159036696096667,0.0
0.8608283408550568,1.0
0.4473207429637401,0.0
0.3796198080645217,0.0
0.3472313492887778,0.0
0.7540181241037964,1.0
0.3809002276360854,0.0
0.7014011225617032,1.0
0.7287214696314104,1.0
0.7419230903226843,1.0
0.3839276337290271,0.0
0.4209503988157279,0.0
0.39291115338475974,0.0
0.376251734721937,0.0
0.9218204696935308,1.0
0.7268401495565735,1.0
0.45280618195426786,0.0
0.42445884268678596,0.0
0.5544417569656344,0.0
0.3777729070374964,0.0
0.7574898491057391,1.0
0.7120868841345183,1.0
0.3619238962238697,0.0
0.3416400171727944,0.0
0.6984824499510098,1.0
0.370173073857709,0.0
0.7395456867189907,1.0
0.8116435451588717,1.0
0.4453659224806538,0.0
0.3498495646231095,0.0
0.6873332874219584,1.0
0.66303473400562,1.0
0.72184227205106,1.0
0.7765586628119112,1.0
0.8104897952446994,1.0
0.4662509494789681,0.0
0.8417445427263619,1.0
0.7780333077163704,1.0
0.7722749862314067,1.0
0.39383114318196183,0.0
0.43720277475982666,0.0
0.4583648831701404,0.0
0.7948145287440604,1.0
0.4634229584121216,0.0
0.38730233236076966,0.0
0.7909376048163874,1.0
0.5258111256136302,0.0
0.6011718707948568,1.0
0.5562915874871619,0.0
0.8263322653552767,1.0
0.8860241571625402,1.0
0.4957071541406424,0.0
0.6738381646687677,1.0
0.6887552767504264,1.0
0.7747761927732477,1.0
0.7524249922415813,1.0
0.7377525105784393,1.0
0.8412526272799463,1.0
0.9340098877589409,1.0
0.3870120316265346,0.0
0.7089215769802009,1.0
0.7178125373067903,1.0
0.3646135574580162,0.0
0.4598527071164828,0.0
0.7459290815226962,1.0
0.5347712507513305,0.0
0.7168153438873108,1.0
0.6594236866588923,1.0
0.4799593521974453,0.0
0.7059608573648588,1.0
0.4832936539245532,0.0
0.492147433933892,0.0
0.7397895417604623,1.0
0.841365798704578,1.0
0.4697275109909321,0.0
0.3826428425684752,0.0
0.7405170172583528,1.0
0.4594226749195825,0.0
0.758555272705874,1.0
0.43655485285205625,0.0
0.3679389411256973,0.0
0.7356473183579988,1.0
0.395968674684341,0.0
0.42515287239015337,0.0
0.6801017746770379,1.0
0.4538514225459564,0.0
0.7475482132077023,1.0
0.6910726542103733,1.0
0.3611630161589621,0.0
0.3644459753548414,0.0
0.42671776251621313,0.0
0.40479199111856107,0.0
