Power (Watts),Label
0.5974157322518225,1.0
0.6062119616883934,1.0
0.6908887463042244,1.0
0.9647798786204189,1.0
0.33193010387944394,0.0
0.6856723032145786,1.0
0.3827029346446596,0.0
0.3638565142347708,0.0
0.37168509856056137,0.0
0.44485154840953306,0.0
0.7160347250291526,1.0
0.5090001326173632,0.0
0.44809254834405193,0.0
0.36401460788137113,0.0
0.4491992649353734,0.0
0.7193229207234222,1.0
0.5207133335235399,0.0
0.3559555770303429,0.0
0.39824369870903126,0.0
0.6023729153148167,1.0
0.7385112326320351,1.0
0.38775007446826154,0.0
0.7510883710023128,1.0
0.432738759964806,0.0
0.7818227858937574,1.0
0.7512166812881789,1.0
0.5025227159999086,0.0
0.6981555508466881,1.0
0.6787314972172134,1.0
0.7571788746057706,1.0
0.7518140522223122,1.0
0.8419576117920389,1.0
0.7785738966668447,1.0
0.7428419792112955,1.0
0.352936292940255,0.0
0.3685688397201627,0.0
0.381669799443249,0.0
0.44951629840537594,0.0
0.38208068955387803,0.0
0.37341152273834227,0.0
0.49015116970428424,0.0
0.729895306470524,1.0
0.6702267419859835,1.0
0.7247996676033563,1.0
0.786919608887513,1.0
0.4814696350052812,0.0
0.7164150190420415,1.0
0.7022422019915464,1.0
0.6965071717059068,1.0
0.436789367219277,0.0
0.6907761380941562,1.0
0.4781887528127427,0.0
0.4229351952212051,0.0
0.7129829514016788,1.0
0.451297474000328,0.0
0.37577200256921056,0.0
0.13472316941317403,1.0
0.34589774426121606,0.0
0.44111162272136656,0.0
0.36826840859577376,0.0
0.6890773198491418,1.0
0.4015179572436219,0.0
0.45392861351320485,0.0
0.4597161621690639,0.0
0.7292071120510029,1.0
0.3615247770792503,0.0
0.4625879847311927,0.0
0.5297395055468352,0.0
0.35554415761852304,0.0
0.46557510692022647,0.0
0.8225423453042691,1.0
0.35581509642153447,0.0
0.7659384005381675,1.0
0.7049126445515019,1.0
0.42849025531425217,0.0
0.4394881836433617,0.0
0.1264328826412509,1.0
0.4063936534963843,0.0
0.8853395925789265,1.0
0.6896882198511571,1.0
0.5027961816517603,0.0
0.7704725642898573,1.0
0.7831327776896571,1.0
0.7712623654633906,1.0
0.4041653124002083,0.0
0.4754181866365989,0.0
0.33777782288323605,0.0
0.3559748167523989,0.0
0.7316394334552421,1.0
0.8369876743015328,1.0
0.7654099876987988,1.0
0.7903428751788617,1.0
0.6971414843271189,1.0
0.4359183770628052,0.0
0.4134916043025855,0.0
0.7107191939835269,1.0
0.4448668059807274,0.0
0.7403956759732833,1.0
0.3989846006927708,0.0
0.10998134498211493,1.0
0.6870078274654214,1.0
0.43438234284960814,0.0
0.42005403724679197,0.0
0.696463386936885,1.0
0.7401879789542485,1.0
0.38312826253844207,0.0
0.38869579717501307,0.0
0.7034808131623234,1.0
0.40316901775088404,0.0
0.5389744217467702,0.0
0.41038716333862574,0.0
0.8181604419675006,1.0
0.7132697285654153,1.0
0.7365897393650613,1.0
0.34868966081303127,0.0
0.6861679711007169,1.0
0.7507623763510696,1.0
0.8309350976357248,1.0
0.4559277174944793,0.0
0.8641345024282692,1.0
0.4661896573850575,0.0
0.37525322567933167,0.0
0.6573471960441521,1.0
0.7206852553503453,1.0
0.7152994955766414,1.0
0.6972990231256819,1.0
0.5725321802311796,0.0
0.8617887275832032,1.0
0.8010997559623132,1.0
0.7444467240226718,1.0
0.4732518710471972,0.0
0.823118546874372,1.0
0.7949972737556557,1.0
0.6878528726024817,1.0
0.33715455486620444,0.0
0.7964550418766485,1.0
0.7919217144092641,1.0
0.3720959434445899,0.0
0.6836456877265231,1.0
0.3745446971540017,0.0
0.4908161652719902,0.0
0.37571759791561915,0.0
0.7558314072963104,1.0
0.7253165770740126,1.0
0.47370695025633897,0.0
0.4534746125598889,0.0
0.4357817087485863,0.0
0.4728113168383005,0.0
0.36595839615220765,0.0
0.7505150678811108,1.0
0.4058508377870083,0.0
0.7631643977192091,1.0
0.43797899685048786,0.0
0.7818675124231989,1.0
0.4286023420634592,0.0
0.7259595082172194,1.0
0.4161870896652094,0.0
0.4270605933285427,0.0
0.6889468070620386,1.0
0.44129959744341546,0.0
0.44489329200920463,0.0
0.33728139622155634,0.0
0.4432470246007419,0.0
0.7580082815999236,1.0
0.3645158101721219,0.0
0.837782321798654,1.0
0.3665365063953491,0.0
0.6850403210919342,1.0
0.38793242817373214,0.0
