Power (Watts),Label
0.4358631821934236,0.0
0.4668990995719073,0.0
0.7079119593479049,1.0
0.3371098963739873,0.0
0.4163443584196616,0.0
0.4552869286029955,0.0
0.7318429740207812,1.0
0.5087824511488097,0.0
0.4682048791374683,0.0
0.6581868104110264,1.0
0.6956385003138179,1.0
0.756851299365088,1.0
0.3676264461542544,0.0
0.3591822719411181,0.0
0.39746259451341065,0.0
0.3552577626577091,0.0
0.7448104170843681,1.0
0.7023096506649658,1.0
0.5307992074426664,0.0
0.7071814041000646,1.0
0.8053949521710064,1.0
0.43716899519878044,0.0
0.37183430516702637,0.0
0.7456270274237295,1.0
0.7844136189815103,1.0
0.4058638579964386,0.0
0.7295314659422218,1.0
0.7476191232814877,1.0
0.34312818083168156,0.0
0.4676449862952589,0.0
0.7014786253530751,1.0
0.7857536035117836,1.0
0.4336314362103994,0.0
0.7231374283907028,1.0
0.3880832051088023,0.0
0.4314134888657913,0.0
0.6914870135616986,1.0
0.7137628036439656,1.0
0.7054089674208963,1.0
0.35285022490429746,0.0
0.7647116258448803,1.0
0.45322114156439947,0.0
0.3612328703402787,0.0
0.3722553301931005,0.0
0.6869282909240719,1.0
0.3423935447974206,0.0
0.4536465204466354,0.0
0.7959036994402799,1.0
0.7336235438318623,1.0
0.7952753212646693,1.0
0.42827689965557997,0.0
0.5052333596141128,0.0
0.7292191191477502,1.0
0.7476149007903148,1.0
0.7818205080674725,1.0
0.4179259903597519,0.0
0.6121584149914101,0.0
0.7498370243207924,1.0
0.7514505082584311,1.0
0.38599735950726316,0.0
0.3554693896025903,0.0
0.33763443372255136,0.0
0.7964877765164251,1.0
0.3601082418840987,0.0
0.6895485115937632,1.0
0.372710777213687,0.0
0.40459620753327313,0.0
0.719787466446739,1.0
0.46481820924296907,0.0
0.7106843617661212,1.0
0.5082858845977558,0.0
0.3522896283530241,0.0
0.7475170875193629,1.0
0.677025437769885,1.0
0.48079673930553074,0.0
0.4169107252168776,0.0
0.6977804105088397,1.0
0.39791818529091677,0.0
0.8103148808282641,1.0
0.33305252252025347,0.0
0.7686717627708319,1.0
0.7798841789759043,1.0
0.535342811030362,0.0
0.43762502308782764,0.0
0.4109030026305746,0.0
0.41467600503894747,0.0
0.7066343211991115,1.0
0.4260105587435206,0.0
0.766055478578135,1.0
0.7945893621021254,1.0
0.503323850370164,0.0
0.7123554627351623,1.0
0.7699300619568847,1.0
0.7093462924600349,1.0
0.6399523448169187,1.0
0.5267665005293478,0.0
0.8161530551776817,1.0
0.43915503292841956,0.0
0.3565561554486583,0.0
0.34107521965179016,0.0
0.7519408981029554,1.0
0.4751481012719028,0.0
0.7017601260800974,1.0
0.4488198340165081,0.0
0.3512103486801113,0.0
0.4387476843579036,0.0
0.5089324805163264,0.0
0.35238265902279925,0.0
0.7812318885726028,1.0
0.38183862921125494,0.0
0.40335629705146564,0.0
0.46553432660241706,0.0
0.712298018901381,1.0
0.710380686034378,1.0
0.0950948279458031,1.0
0.7213782176112278,1.0
0.8497585571136048,1.0
0.736709327862844,1.0
0.7174656665935186,1.0
0.6910108191341597,1.0
0.3955450167808054,0.0
0.7563153750951255,1.0
0.4622928259128746,0.0
0.4480448311234401,0.0
0.47187377780464806,0.0
0.38863137034360457,0.0
0.8172817010662077,1.0
0.5557585614030021,0.0
0.42714031267060176,0.0
0.7113901121047903,1.0
0.6835326964189978,1.0
0.7137536306948911,1.0
0.7302615666877228,1.0
0.7139237237820777,1.0
0.7948641927606568,1.0
0.7999380843683443,1.0
0.6856049407058575,1.0
0.7110129951619184,1.0
0.4008513716938667,0.0
0.6072366765334605,1.0
0.45767204188186345,0.0
0.35693261346179944,0.0
0.7501561361096274,1.0
0.7242360569714725,1.0
0.7335440847466568,1.0
0.7568031611345518,1.0
0.7024245770606004,1.0
0.8587682851764726,1.0
0.358736948706918,0.0
0.7122206242960365,1.0
0.43530504290148603,0.0
0.44731210084182643,0.0
0.33994742872754985,0.0
0.5132913300473809,0.0
0.8591498514801947,1.0
0.7529658007739095,1.0
0.4617129411768354,0.0
