Power (Watts),Label
0.6889210432121269,1.0
0.36823474845505294,0.0
0.7469647298129054,1.0
0.7317099812163377,1.0
0.6911044951314829,1.0
0.45767046476532186,0.0
0.37196751705343717,0.0
0.8162911583248733,1.0
0.479400102314899,0.0
0.7334165585726997,1.0
0.7743414250171496,1.0
0.7565850591822707,1.0
0.8402410855570506,1.0
0.6766120870059518,1.0
0.485842282806414,0.0
0.5514244924971448,0.0
0.35079729508572527,0.0
0.44436858522532535,0.0
0.7299627650101301,1.0
0.7243868023347446,1.0
0.40829800083031526,0.0
0.36109277472323503,0.0
0.3848476152649421,0.0
0.3637708426879744,0.0
0.3694149522733982,0.0
0.7118073366230793,1.0
0.36217647010672366,0.0
0.46296791764164374,0.0
0.6707164188340728,1.0
0.8299762915233277,1.0
0.37307337662830614,0.0
0.3614942574378805,0.0
0.35775441673047,0.0
0.8116844271378703,1.0
0.7329921116636264,1.0
0.3809375250847061,0.0
0.49330637969776464,0.0
0.7324130655534673,1.0
0.7684826860614893,1.0
0.7551295647042995,1.0
0.8441981525466191,1.0
0.46416692809590837,0.0
0.3594476117225706,0.0
0.7380198636934403,1.0
0.3808598802728636,0.0
0.3615020189697327,0.0
0.45519820908852554,0.0
0.4533605845134521,0.0
0.7703675310749356,1.0
0.5957274728525688,0.0
0.40492187357472037,0.0
0.46890946808124384,0.0
0.6739089050967597,1.0
0.49846112489065847,0.0
0.7562190793752568,1.0
0.7195239850076174,1.0
0.5405631583937685,0.0
0.3633854044452745,0.0
0.3727813334202385,0.0
0.7463755406312538,1.0
0.7099380081484992,1.0
0.865325997584395,1.0
0.7693824418091721,1.0
0.6788874686601822,1.0
0.7091187137853641,1.0
0.753936019459791,1.0
0.33955260342636634,0.0
0.4818470454080142,0.0
0.8085390241604045,1.0
0.3859434544247528,0.0
0.4555897732597805,0.0
0.7733816012141588,1.0
0.5330671149210249,0.0
0.3351339638296837,0.0
0.6958284369336944,1.0
0.38356851350022053,0.0
0.38960791015068136,0.0
0.7345949878981473,1.0
0.6868251765904037,1.0
0.3708166014974161,0.0
0.7203001108042952,1.0
0.5919766030637783,0.0
0.5917511941609144,0.0
0.6756091029241007,1.0
0.6999588531152008,1.0
0.7320676858972781,1.0
0.8160951276639574,1.0
0.6644690493586134,1.0
0.46951054891210225,0.0
0.35612434586477887,0.0
0.4909549366889026,0.0
0.857765882594518,1.0
0.7247646882350629,1.0
0.7751752597717814,1.0
0.42768361177051245,0.0
0.36042490696384005,0.0
0.7236418501366091,1.0
0.3584544135825591,0.0
0.3794370005670767,0.0
0.48568109099298157,0.0
0.7059774950445761,1.0
0.5010105424623392,0.0
0.7089022965305256,1.0
0.6123686010783671,1.0
